event_id,layer,x,y,z,t
80,2,33.4171,49.8749,79.7949,20.467
80,3,49.5656,62.7653,106.4163,21.0381
80,4,67.9331,73.4255,133.0333,21.8707
80,0,4.3706,19.4974,1.5484,5.2003
80,1,11.7709,38.2234,3.043,5.9789
80,2,22.1437,55.7984,4.5631,6.6073
80,3,35.2626,71.8543,6.0767,7.3026
80,4,50.9536,86.0685,7.6427,7.806
80,0,-11.9673,16.0408,-26.4801,3.4891
80,1,-22.9615,32.765,-53.0275,4.0644
80,2,-33.0354,50.0657,-79.495,4.8153
80,3,-42.1172,68.0177,-106.019,5.3553
80,4,-50.2278,86.4828,-132.5208,6.0001
80,0,-18.9444,6.4774,7.2456,2.5875
80,1,-39.9694,0.4818,14.5482,3.3449
80,2,-57.1705,-18.1775,21.8481,3.8898
80,3,-64.7668,-46.9462,29.1132,4.7076
80,4,-58.4894,-81.1261,36.4352,5.3575
80,0,0.2809,-19.9788,28.3779,6.8411
80,1,-2.0271,-39.9787,56.7437,7.3377
80,2,-7.0077,-59.5914,85.1509,7.8771
80,3,-14.5314,-78.6596,113.5705,8.7704
80,4,-24.5784,-96.9251,141.9036,9.3884
80,0,16.3531,11.5413,33.4973,9.1744
80,1,33.5012,21.8487,67.0111,9.792
80,2,51.3669,30.9988,100.5724,10.3672
80,3,69.9161,38.8572,134.1245,11.2183
80,4,89.0461,45.4481,167.5991,11.892
80,0,2.8995,19.8108,85.2885,20.0668
80,1,7.0772,39.3754,170.5427,20.6443
80,2,12.4884,58.7075,255.7973,21.3736
80,3,19.2755,77.6343,341.0558,21.9649
80,4,27.2414,96.2091,426.3113,22.7288
80,0,-1.2465,-19.9467,-11.7288,1.075
80,1,-0.9469,-39.9938,-23.4031,1.8189
80,2,0.8574,-60.0111,-35.0578,2.622
80,3,4.2213,-79.8769,-46.7859,3.1419
80,4,9.0378,-99.5605,-58.4518,3.7584
80,0,10.9928,16.7068,49.2463,18.667
80,1,20.0213,34.6298,98.4679,19.3102
80,2,26.9943,53.6092,147.6907,20.0552
80,3,31.7718,73.4095,196.9382,20.4116
80,4,34.3397,93.9161,246.1509,21.1837
80,0,12.7079,15.4473,28.9227,24.4563
80,1,24.6553,31.504,57.7886,24.8499
80,2,35.7389,48.1531,86.7063,25.6958
80,3,46.0111,65.426,115.5862,26.4252
80,4,55.3868,83.243,144.5636,27.0484
80,0,-19.9914,1.0506,3.1737,1.1509
80,1,-39.8958,3.0586,6.2904,2.1162
80,2,-59.6973,6.0425,9.3981,2.4639
80,3,-79.3789,10.0274,12.5563,3.0585
80,4,-98.8971,14.9431,15.7172,3.845
80,0,6.4906,18.9274,105.464,4.2568
80,1,11.3241,38.3249,210.8971,4.9027
80,2,14.5416,58.2391,316.3671,5.5724
80,3,16.1112,78.4036,421.8098,6.1518
80,4,15.964,98.6956,527.2503,7.0573
80,0,7.3945,18.5719,34.8063,5.1785
80,1,13.4767,37.6795,69.6001,5.8173
80,2,18.2553,57.1495,104.4198,6.4872
80,3,21.6533,77.0375,139.2146,7.3555
80,4,23.6092,97.129,174.0162,7.7706
80,0,19.9605,-1.6671,-14.3898,3.3538
80,1,40.0307,0.9933,-28.8106,4.0618
80,2,59.4598,7.9732,-43.2052,4.7767
80,3,77.6657,19.1402,-57.6179,5.4438
80,4,93.8901,34.3634,-72.0016,5.9194
80,0,18.9855,6.336,-5.3435,19.0608
80,1,38.2651,11.5909,-10.6514,19.7089
80,2,57.948,15.6685,-16.0702,20.2581
80,3,77.8135,18.6653,-21.3728,21.1176
80,4,97.8635,20.454,-26.7095,21.7636
80,0,-18.1154,-8.3788,-3.1801,11.2319
80,1,-36.7681,-15.7969,-6.3259,11.9929
80,2,-55.7488,-22.1431,-9.4932,12.4912
80,3,-75.1217,-27.5289,-12.6466,13.4426
80,4,-94.7997,-31.8731,-15.8395,13.9308
80,0,10.7764,-16.8804,30.1443,18.8323
80,1,20.7481,-34.1769,60.315,19.5826
80,2,29.9269,-52.0017,90.4738,20.167
80,3,38.3181,-70.2407,120.6813,21.0401
80,4,45.8396,-88.9102,150.8293,21.6685
80,0,10.2514,-17.1362,-105.9331,1.5425
80,1,21.3403,-33.83,-211.9133,2.4143
80,2,33.1595,-50.0092,-317.8318,2.8279
80,3,45.7491,-65.5993,-423.7921,3.5704
80,4,59.0396,-80.6826,-529.7771,4.1186
81,0,-6.6999,-18.8152,-80.2187,2.5051
81,1,-27.038,-29.4351,-160.436,3.2008
81,2,-54.6045,-24.8478,-240.6815,3.8796
81,3,-79.9567,-2.0265,-320.9044,4.6334
81,4,-93.0034,36.7241,-401.0766,5.312
81,0,-6.9837,18.7513,8.8648,25.287
81,1,-11.5627,38.302,17.7278,25.9735
81,2,-13.6442,58.4416,26.6429,26.6623
81,3,-13.2837,78.8496,35.4529,27.1968
81,4,-10.4266,99.4779,44.3283,27.8283
81,0,-14.3397,13.8995,-50.07,5.5138
81,1,-27.9841,28.5895,-100.0663,6.4519
81,2,-40.8088,43.9722,-150.1233,7.1054
81,3,-52.8707,59.9797,-200.1609,7.793
81,4,-64.0882,76.7407,-250.1693,8.3965
81,0,16.699,11.0285,-9.0841,17.6621
81,1,34.0144,21.005,-18.1543,18.4155
81,2,52.0849,29.8691,-27.2251,18.854
81,3,70.6492,37.6235,-36.3042,19.7154
81,4,89.7545,44.0703,-45.3663,20.6131
81,0,19.7819,2.8738,-40.7774,7.378
81,1,39.9178,2.2827,-81.5536,7.8321
81,2,59.9888,-1.7914,-122.355,8.6508
81,3,79.4395,-9.3874,-163.1925,9.1711
81,4,97.9086,-20.3176,-203.9805,9.8604
81,0,-19.1382,5.7191,3.9047,0.8891
81,1,-38.664,10.3242,7.8573,1.7735
81,2,-58.3523,13.8416,11.7764,2.5354
81,3,-78.3176,16.2876,15.7773,3.1621
81,4,-98.4472,17.6376,19.7051,3.7881
81,0,-12.4671,15.6202,97.2654,15.7609
81,1,-28.2064,28.3871,194.5308,16.6177
81,2,-46.6494,37.7453,291.8502,17.3247
81,3,-67.2115,43.3512,389.1221,18.1004
81,4,-89.4407,44.7419,486.4039,18.6765
81,0,5.2693,-19.3012,14.9728,9.4649
81,1,11.4439,-38.3455,29.9993,10.2566
81,2,18.6274,-56.9987,44.9751,11.0471
81,3,26.7878,-75.3842,59.9367,11.7309
81,4,35.8471,-93.3649,74.9313,12.3784
81,0,18.7449,6.867,-3.5285,23.404
81,1,37.206,14.7115,-7.0795,23.8948
81,2,55.2638,23.3468,-10.5927,24.5375
81,3,72.9047,32.898,-14.0686,25.3046
81,4,90.1307,43.3367,-17.5846,26.1531
81,0,11.8116,16.1425,-25.3042,22.3992
81,1,22.8165,32.8396,-50.6258,22.9085
81,2,32.9734,50.1377,-75.9062,23.7319
81,3,42.2616,67.9131,-101.2305,24.3004
81,4,50.6955,86.2181,-126.5137,25.1507
81,0,10.2926,17.1345,-76.3133,18.1971
81,1,21.563,33.6932,-152.6737,18.8869
81,2,33.631,49.6889,-228.9449,19.3389
81,3,46.5472,64.9994,-305.2956,20.291
81,4,60.3396,79.7225,-381.5956,20.9902
81,0,-6.9341,18.7516,-29.1181,20.1293
81,1,-16.6595,36.388,-58.2761,20.6381
81,2,-29.1676,52.4601,-87.394,21.4518
81,3,-44.2186,66.6514,-116.5316,21.8885
81,4,-61.584,78.7691,-145.655,22.7064
81,0,-11.5896,16.3204,-3.6034,19.5166
81,1,-21.7049,33.6168,-7.2689,19.9546
81,2,-30.3025,51.7793,-10.8578,20.7458
81,3,-37.3496,70.7101,-14.4434,21.6126
81,4,-42.8126,90.3613,-18.1105,22.0237
81,0,-19.8945,-1.8111,50.0144,13.6309
81,1,-39.5013,-6.1878,100.0117,14.1987
81,2,-58.5419,-13.1357,149.9882,14.9558
81,3,-76.7772,-22.5485,200.0055,15.5363
81,4,-93.8805,-34.3354,250.0101,16.3589
81,0,14.9222,13.3111,-16.6,23.4894
81,1,31.2212,24.9747,-33.2036,24.2272
81,2,48.8277,34.8832,-49.8099,25.0434
81,3,67.5469,42.8468,-66.3964,25.6409
81,4,87.2186,48.8597,-82.983,26.3667
81,0,9.3281,17.6558,29.6287,6.5947
81,1,14.7572,37.1876,59.2289,7.2127
81,2,16.1001,57.7798,88.883,7.8875
81,3,13.1143,78.9329,118.4712,8.7433
81,4,5.7894,99.8721,148.0744,9.4154
81,0,3.1512,-19.7425,35.2122,10.4398
81,1,8.1497,-39.1618,70.4439,11.1463
81,2,15.1439,-58.0524,105.6608,11.7716
81,3,24.0128,-76.3134,140.8944,12.3405
81,4,34.6699,-93.8251,176.1236,13.054
81,0,5.1583,-19.2779,-14.2812,23.0727
81,1,-4.7335,-39.7736,-28.5556,23.4497
81,2,-28.72,-52.6761,-42.8069,24.3239
81,3,-61.7007,-50.9333,-57.1395,24.9365
81,4,-95.2891,-30.4413,-71.3805,25.6465
81,0,-15.7635,-12.2726,-15.7416,8.4311
81,1,-30.7985,-25.5159,-31.5212,8.9981
81,2,-44.9929,-39.7229,-47.3286,9.6255
81,3,-58.2752,-54.8223,-63.059,10.4758
81,4,-70.6422,-70.7763,-78.8596,11.0849
81,0,-0.3066,19.974,-37.2773,5.8038
81,1,-1.7468,39.9568,-74.613,6.5693
81,2,-4.329,59.8365,-111.9741,7.1834
81,3,-8.0201,79.5828,-149.2472,7.778
81,4,-12.9321,99.1767,-186.528,8.5572
82,0,-19.9229,-2.0223,-57.3291,23.4175
82,1,-40.0015,-0.2625,-114.6726,23.9877
82,2,-59.7544,5.3052,-171.9658,24.7947
82,3,-78.6463,14.6107,-229.3153,25.6298
82,4,-96.1569,27.5443,-286.6435,26.0219
82,0,-3.658,19.6521,-27.1865,20.1929
82,1,-9.0585,38.9642,-54.3518,20.6642
82,2,-16.0447,57.7777,-81.5451,21.4177
82,3,-24.7012,76.1334,-108.7232,22.0548
82,4,-34.8671,93.7732,-135.928,22.8525
82,0,-16.0069,11.9643,-52.5134,19.6377
82,1,-32.8091,22.8623,-105.0246,20.2659
82,2,-50.3398,32.6573,-157.5229,20.7647
82,3,-68.4879,41.3215,-210.0123,21.3984
82,4,-87.2595,48.8249,-262.5376,22.1231
82,0,9.0672,17.8173,28.8334,18.5459
82,1,11.8955,38.187,57.6596,19.0499
82,2,7.8802,59.4607,86.5231,19.6902
82,3,-2.9975,79.9586,115.3872,20.4065
82,4,-20.678,97.8297,144.2593,21.0734
82,0,2.481,-19.8766,-31.5668,4.0075
82,1,1.0581,-39.9531,-63.1206,4.4754
82,2,-4.3265,-59.8346,-94.6978,5.4428
82,3,-13.5478,-78.8313,-126.2628,5.8612
82,4,-26.5998,-96.4122,-157.8721,6.7415
82,0,-7.3884,-18.5712,1.4483,11.7482
82,1,-15.8848,-36.7486,2.8992,12.4229
82,2,-25.5122,-54.2753,4.3251,13.0508
82,3,-36.2832,-71.3143,5.8332,13.7528
82,4,-48.1351,-87.6558,7.2399,14.3313
82,0,-2.7773,19.7985,29.6166,19.7166
82,1,-7.0049,39.3821,59.2434,20.5691
82,2,-12.7064,58.661,88.8928,21.3115
82,3,-19.8705,77.4752,118.5188,22.0458
82,4,-28.3916,95.8865,148.1249,22.8277
82,0,-19.0389,-6.1829,74.3199,15.8086
82,1,-38.604,-10.3463,148.6926,16.2758
82,2,-58.6884,-12.4459,223.0012,16.9137
82,3,-79.0535,-12.4245,297.3096,17.7237
82,4,-99.4295,-10.3157,371.6707,18.3468
82,0,-16.1246,11.7712,-46.9536,14.9979
82,1,-33.3228,22.1476,-93.9015,15.9896
82,2,-51.4254,30.9555,-140.8585,16.8281
82,3,-70.3115,38.1386,-187.7849,17.2623
82,4,-89.9291,43.7245,-234.7696,17.9152
82,0,-16.9774,-10.5703,-17.3649,9.8865
82,1,-34.499,-20.3051,-34.8098,10.3453
82,2,-52.4984,-29.0455,-52.1841,11.2171
82,3,-70.9991,-36.9119,-69.5797,12.0041
82,4,-89.9329,-43.7855,-86.9764,12.4939
82,0,7.9288,18.3539,21.821,24.968
82,1,14.8206,37.1184,43.5564,25.6462
82,2,20.6763,56.2869,65.3992,26.3888
82,3,25.5403,75.8302,87.1392,27.0505
82,4,29.3141,95.6441,108.9204,27.7922
82,0,14.9379,-13.3038,-1.4139,6.4952
82,1,27.9345,-28.5965,-2.8192,7.0328
82,2,38.8423,-45.711,-4.2071,7.7558
82,3,47.4481,-64.3991,-5.6099,8.3402
82,4,53.6165,-84.4099,-6.9637,9.0242
82,0,-3.6787,19.647,-68.9293,2.0785
82,1,-5.9284,39.553,-137.8344,2.8081
82,2,-6.7949,59.6016,-206.7907,3.4948
82,3,-6.3138,79.7514,-275.6857,4.0517
82,4,-4.323,99.9072,-344.631,4.8736
82,0,17.8289,9.0684,-43.7484,6.3731
82,1,36.0782,17.225,-87.5293,6.8775
82,2,54.8164,24.4589,-131.256,7.3662
82,3,73.8878,30.6423,-175.0212,8.3172
82,4,93.3267,35.9309,-218.8048,8.9471
82,0,17.6254,-9.4826,12.4214,11.7156
82,1,34.4302,-20.3342,24.9934,12.5185
82,2,50.4106,-32.5398,37.477,13.1469
82,3,65.4221,-46.033,49.9753,13.5773
82,4,79.3831,-60.7427,62.4221,14.486
82,0,4.0879,-19.5811,-0.2482,25.0863
82,1,6.7226,-39.3895,-0.4617,25.7323
82,2,8.0675,-59.402,-0.683,26.5709
82,3,8.072,-79.5757,-0.8691,26.8586
82,4,6.72,-99.7811,-1.1259,27.6124
82,0,0.0594,-20.0486,59.7036,24.8695
82,1,-10.1194,-38.6636,119.3997,25.4328
82,2,-29.6026,-52.1806,179.1385,26.1321
82,3,-56.028,-57.119,238.824,26.8802
82,4,-86.0149,-51.0351,298.5508,27.5115
82,0,-18.4073,-7.891,-23.9351,5.3442
82,1,-33.0081,-22.5828,-47.8584,6.1017
82,2,-42.0879,-42.7857,-71.7749,6.8248
82,3,-44.0739,-66.7419,-95.7232,7.4145
82,4,-38.0457,-92.477,-119.5821,7.9652
82,0,7.5445,18.4904,28.8903,13.2275
82,1,16.2737,36.4804,57.8738,13.8237
82,2,26.1696,54.01,86.8478,14.5148
82,3,37.1823,70.8349,115.8089,15.3691
82,4,49.3334,86.9927,144.7115,15.7801
82,0,9.1004,-17.7814,16.2334,1.6931
82,1,21.0627,-34.0027,32.4577,2.2014
82,2,35.6216,-48.2985,48.741,2.8478
82,3,52.6076,-60.3044,64.9522,3.5981
82,4,71.6085,-69.8188,81.1945,4.403
83,0,19.9304,1.581,15.767,8.6267
83,1,40.0171,1.9394,31.4808,9.3666
83,2,59.979,1.1148,47.2828,10.0503
83,3,80.0143,-0.8337,63.0018,10.67
83,4,99.9218,-3.9787,78.7606,11.3394
83,0,-17.5652,-9.4796,-42.1075,6.0564
83,1,-36.1224,-17.1865,-84.1272,6.7252
83,2,-55.4244,-23.0385,-126.2091,7.5283
83,3,-75.3646,-26.9109,-168.2811,8.1493
83,4,-95.7435,-28.778,-210.3226,8.7711
83,0,15.414,-12.7739,3.2633,14.0169
83,1,37.2501,-14.5998,6.6196,14.617
83,2,59.8966,-3.268,9.8642,15.1142
83,3,77.2448,20.9811,13.2062,15.7783
83,4,83.4566,55.1538,16.461,16.6019
83,0,3.483,19.7015,25.4814,19.232
83,1,5.5029,39.6023,51.0397,19.7818
83,2,5.811,59.7215,76.537,20.6503
83,3,4.5071,79.8575,102.0856,21.0427
83,4,1.5856,99.9711,127.5325,21.7495
83,0,-8.2891,-18.1736,-6.9044,16.2293
83,1,-15.8065,-36.7446,-13.7992,17.0448
83,2,-22.3788,-55.6696,-20.6579,17.9547
83,3,-28.1207,-74.8869,-27.5213,18.4512
83,4,-32.9481,-94.4049,-34.4255,18.8453
83,0,-15.22,13.0271,24.1797,12.9417
83,1,-29.0483,27.5371,48.2706,13.7575
83,2,-41.445,43.4012,72.436,14.4916
83,3,-52.3363,60.4827,96.5539,14.8955
83,4,-61.559,78.7811,120.7306,15.6804
83,0,17.5831,9.4856,61.742,12.5276
83,1,35.6245,18.1656,123.4402,13.4667
83,2,54.0716,26.0168,185.1413,14.0472
83,3,72.8484,33.0282,246.887,14.7712
83,4,91.998,39.1721,308.5966,15.2509
83,0,8.8812,17.9319,74.5315,1.6056
83,1,19.2358,35.075,148.9971,2.4981
83,2,31.0584,51.3014,223.5958,3.1514
83,3,44.3605,66.5577,298.0928,3.8184
83,4,58.9773,80.7619,372.6035,4.2963
83,0,18.4369,-7.7761,53.2714,3.9147
83,1,35.8444,-17.6945,106.5411,4.7542
83,2,52.1489,-29.6684,159.7758,5.3371
83,3,67.0539,-43.6577,213.0082,5.9534
83,4,80.375,-59.4773,266.2592,6.7185
83,0,15.5358,-12.5858,67.8164,2.9274
83,1,29.6824,-26.811,135.6057,3.9144
83,2,42.2985,-42.5422,203.4178,4.3801
83,3,53.2825,-59.7077,271.2506,4.954
83,4,62.5147,-78.0702,339.0859,5.8421
83,0,18.0982,8.4732,67.3209,12.0784
83,1,35.5265,18.3852,134.5613,12.5822
83,2,52.16,29.6075,201.8989,13.2563
83,3,67.9611,42.2199,269.1222,13.7605
83,4,82.8074,56.084,336.4727,14.5273
83,0,-19.6379,-3.7501,96.4032,2.9141
83,1,-37.4654,-14.0049,192.8199,3.6488
83,2,-51.8697,-30.1464,289.2414,4.1615
83,3,-61.395,-51.3118,385.6604,4.8273
83,4,-64.8014,-76.1569,482.0605,5.403
83,0,-6.2343,18.9922,-94.5713,4.5544
83,1,-11.4582,38.3621,-189.1593,5.2367
83,2,-15.6283,57.9363,-283.7782,5.7283
83,3,-18.8308,77.7414,-378.4428,6.5203
83,4,-21.0748,97.7616,-472.9243,7.3351
83,0,19.0592,-6.1308,14.4433,2.5202
83,1,37.6989,-13.4338,28.8814,3.2354
83,2,55.9147,-21.7603,43.3445,3.6891
83,3,73.6375,-31.2486,57.7765,4.4329
83,4,90.8854,-41.8048,72.2273,5.1195
83,0,-7.8803,-18.3677,66.6367,18.3701
83,1,-14.3571,-37.3474,133.3246,18.9461
83,2,-19.546,-56.7378,199.9602,19.6088
83,3,-23.2642,-76.5361,266.6107,20.2268
83,4,-25.6164,-96.6784,333.2704,20.7615
83,0,1.6823,-19.9526,0.9762,11.7077
83,1,2.1841,-39.9388,1.9785,12.3542
83,2,1.4839,-60.0028,2.933,12.9413
83,3,-0.3752,-80.0002,3.9149,13.8404
83,4,-3.4288,-99.9666,4.8786,14.4202
83,0,19.7517,-3.3279,-75.5722,5.6902
83,1,39.8314,-3.3975,-151.1235,6.3079
83,2,60.0,-0.3462,-226.6843,6.8988
83,3,79.777,6.0959,-302.2341,7.5371
83,4,98.8045,15.6272,-377.7793,8.3585
83,0,-3.9463,-19.6004,9.5723,2.6091
83,1,-7.0044,-39.3749,19.1347,3.154
83,2,-9.1738,-59.3276,28.7533,3.8403
83,3,-10.4398,-79.2852,38.3064,4.6281
83,4,-10.7319,-99.3921,47.884,5.2841
83,0,-19.9667,1.0413,-0.6021,2.4412
83,1,-39.9873,0.677,-1.2219,3.0901
83,2,-59.9965,-1.076,-1.7705,3.7237
83,3,-79.8864,-4.3324,-2.3436,4.281
83,4,-99.6212,-8.9729,-2.9488,5.1142
83,0,-9.7753,17.4314,-85.2971,15.3901
83,1,-25.8486,30.525,-170.6591,16.1726
83,2,-46.9043,37.4429,-255.9328,16.9995
83,3,-70.9564,36.9902,-341.258,17.5287
83,4,-95.9124,28.33,-426.5806,18.3367
84,0,6.8097,-18.776,8.7912,3.2762
84,1,15.1657,-37.0083,17.5866,3.7517
84,2,25.1211,-54.5077,26.4092,4.442
84,3,36.4878,-71.2202,35.2109,5.2705
84,4,49.2882,-86.9631,43.9534,5.767
84,0,-12.7126,-15.4501,-17.0812,22.9758
84,1,-32.6173,-23.2114,-34.1367,23.6429
84,2,-56.282,-20.7535,-51.2128,24.2855
84,3,-79.6865,-6.9913,-68.3119,25.0995
84,4,-98.4259,17.6918,-85.3669,25.603
84,0,-18.8782,6.641,-35.0176,10.8564
84,1,-36.9998,15.1671,-70.0896,11.815
84,2,-54.2635,25.5963,-105.0969,12.3315
84,3,-70.4748,37.7979,-140.1221,12.9806
84,4,-85.545,51.7654,-175.2058,13.5154
84,0,-15.5004,-12.6702,-102.7521,16.909
84,1,-31.9213,-24.0783,-205.4645,17.7385
84,2,-49.2798,-34.2279,-308.2781,18.437
84,3,-67.4864,-42.9818,-410.9719,19.1364
84,4,-86.3675,-50.38,-513.7652,19.697
84,0,14.7094,-13.5482,-12.5191,19.1056
84,1,31.601,-24.4748,-25.0468,19.9081
84,2,50.3971,-32.5243,-37.5935,20.5123
84,3,70.713,-37.3659,-50.0872,21.3186
84,4,92.113,-38.9044,-62.6333,21.8615
84,0,19.9198,-1.8287,31.3891,17.3183
84,1,38.6863,-10.2564,62.7981,17.9354
84,2,54.603,-24.9159,94.1563,18.5309
84,3,66.1672,-44.9879,125.5539,19.4005
84,4,72.0772,-69.3301,156.9366,20.0925
84,0,-16.8231,-10.7753,-19.7554,19.0233
84,1,-28.3087,-28.2682,-39.4588,19.6908
84,2,-32.4555,-50.4484,-59.2009,20.3182
84,3,-27.9758,-74.9409,-78.8955,21.0672
84,4,-14.157,-98.9778,-98.6848,21.8615
84,0,-3.2652,-19.7096,72.7962,20.0929
84,1,-8.9628,-38.9706,145.597,20.8504
84,2,-17.0832,-57.545,218.425,21.5485
84,3,-27.4821,-75.1237,291.2417,22.1698
84,4,-40.1631,-91.5733,364.0596,22.717
84,0,19.4283,-4.8581,71.6421,25.4142
84,1,39.0645,-8.6649,143.2625,26.2171
84,2,58.9311,-11.3844,214.8695,26.6862
84,3,78.9499,-12.9804,286.4584,27.4946
84,4,99.0928,-13.492,358.1138,28.1718
84,0,10.2259,17.2133,78.6446,24.7305
84,1,10.7219,38.5127,157.2835,25.5851
84,2,0.4781,59.9828,235.9314,26.1833
84,3,-20.2704,77.4063,314.5454,26.9982
84,4,-49.6408,86.8134,393.2006,27.3691
84,0,15.8505,12.1711,-45.0272,11.7216
84,1,39.1708,8.1509,-90.0266,12.3848
84,2,58.225,-14.5772,-135.0224,12.8584
84,3,61.4572,-51.2225,-180.0507,13.552
84,4,41.3388,-91.0768,-225.0425,14.4042
84,0,-17.7351,-9.2603,-19.813,1.1417
84,1,-36.3427,-16.6851,-39.6505,2.0799
84,2,-55.7508,-22.2004,-59.499,2.7133
84,3,-75.7903,-25.7374,-79.3229,3.3072
84,4,-96.1805,-27.281,-99.1903,4.0297
84,0,-18.7676,-6.8314,12.4951,16.9862
84,1,-39.9728,0.3145,25.0375,17.4663
84,2,-56.0562,21.418,37.5373,18.3085
84,3,-60.0223,52.9042,50.027,18.9435
84,4,-47.1119,88.2003,62.5147,19.7596
84,0,-1.1054,-19.9422,18.3609,25.7593
84,1,-3.5594,-39.8062,36.7063,26.2769
84,2,-7.4539,-59.5155,55.0983,27.0509
84,3,-12.7216,-78.9974,73.4324,27.5285
84,4,-19.3793,-98.1003,91.7939,28.2007
84,0,-17.9471,-8.8586,-12.7969,7.995
84,1,-36.8473,-15.5869,-25.5453,8.7625
84,2,-56.5374,-20.0904,-38.2732,9.398
84,3,-76.8203,-22.2633,-51.0854,10.1979
84,4,-97.4819,-22.2107,-63.8501,10.7817
84,0,2.9335,-19.8135,34.5106,15.1823
84,1,8.6987,-39.0653,69.0478,15.9657
84,2,17.2168,-57.4803,103.6246,16.6192
84,3,28.4288,-74.7925,138.103,17.2631
84,4,42.22,-90.6009,172.6754,17.8932
84,0,19.4111,4.9437,28.2778,5.8114
84,1,39.0796,8.6823,56.6525,6.5568
84,2,58.9209,11.288,84.97,7.3085
84,3,79.0099,12.6463,113.3059,7.9772
84,4,99.1804,12.8627,141.6105,8.7562
84,0,11.1914,16.587,-28.5563,14.1627
84,1,23.7649,32.1973,-57.2145,14.7901
84,2,37.6656,46.7145,-85.7711,15.5079
84,3,52.7801,60.1247,-114.3862,16.0977
84,4,69.0282,72.3554,-142.9619,16.7928
84,0,19.5102,4.4906,-87.4175,18.925
84,1,38.645,10.3996,-174.8072,19.621
84,2,57.3105,17.825,-262.1748,20.1604
84,3,75.4526,26.603,-349.5682,20.9151
84,4,92.9741,36.8521,-436.9924,21.5203
84,0,-13.0703,15.1346,9.4957,18.2945
84,1,-27.1823,29.3701,19.0859,18.8716
84,2,-42.2135,42.6534,28.5977,19.5839
84,3,-58.1993,54.9083,38.1297,20.3026
84,4,-75.0268,66.0974,47.6315,21.0327
85,0,-18.7624,6.8077,18.529,18.7298
85,1,-36.5252,16.2683,37.0815,19.4768
85,2,-52.9271,28.2576,55.6096,20.0618
85,3,-67.7519,42.5742,74.1605,20.8031
85,4,-80.6941,59.144,92.672,21.4401
85,0,-0.9777,19.9661,-0.9692,22.944
85,1,-4.1536,39.7754,-1.9598,23.7298
85,2,-9.6581,59.2036,-2.8519,24.2186
85,3,-17.3267,78.1077,-3.8168,24.9118
85,4,-27.1782,96.2817,-4.7488,25.6996
85,0,-6.7496,-18.8308,6.4059,2.1659
85,1,-14.6824,-37.236,12.8358,2.8451
85,2,-23.7482,-55.1184,19.2633,3.4308
85,3,-33.9178,-72.4564,25.6781,4.1082
85,4,-45.1716,-89.2148,32.0615,4.717
85,0,13.2024,15.0364,20.1549,12.2437
85,1,34.1602,20.835,40.3298,12.9643
85,2,58.2079,14.5689,60.489,13.4823
85,3,79.8631,-4.6586,80.6387,14.2903
85,4,93.5017,-35.3126,100.8028,14.8984
85,0,-5.256,19.2822,-14.61,15.0307
85,1,-12.1188,38.1488,-29.2929,15.6955
85,2,-20.5222,56.3631,-43.954,16.2577
85,3,-30.4141,74.0045,-58.5772,17.0024
85,4,-41.7854,90.8096,-73.2203,17.5314
85,0,-11.7712,16.1827,16.4461,5.1365
85,1,-22.1503,33.2985,32.9175,5.795
85,2,-31.1094,51.2641,49.3274,6.5952
85,3,-38.5853,70.0833,65.7876,7.2235
85,4,-44.5279,89.5063,82.2598,7.7769
85,0,0.3834,19.9898,14.6385,24.7633
85,1,6.4422,39.5136,29.2716,25.4781
85,2,17.9321,57.258,43.8682,25.99
85,3,34.4533,72.1815,58.44,26.7737
85,4,55.3789,83.242,73.0909,27.5039
85,0,-10.3373,17.1408,5.6965,6.9391
85,1,-19.0021,35.1972,11.3448,7.6105
85,2,-25.906,54.1062,17.0248,8.3004
85,3,-31.0524,73.6965,22.6679,9.0788
85,4,-34.3642,93.9488,28.3225,9.5114
85,0,-7.3536,-18.5659,-4.5787,16.495
85,1,-15.9028,-36.6777,-9.0466,17.1168
85,2,-25.5955,-54.2853,-13.5934,17.9172
85,3,-36.3548,-71.2386,-18.119,18.4992
85,4,-48.1919,-87.5986,-22.6187,19.0619
85,0,4.5931,19.4298,-65.4024,22.3671
85,1,10.2395,38.6771,-130.8314,23.1512
85,2,17.0535,57.5204,-196.2371,23.6205
85,3,24.9353,76.0161,-261.6167,24.3134
85,4,33.9177,94.0516,-327.048,25.1094
85,0,-19.8851,-2.2256,-70.8212,23.2505
85,1,-39.8698,-3.104,-141.5948,23.8794
85,2,-59.9623,-2.632,-212.4379,24.6049
85,3,-79.9666,-0.8345,-283.2499,25.3096
85,4,-99.9768,2.4261,-354.0309,25.8778
85,0,-3.2393,-19.729,61.9252,1.5585
85,1,-4.7864,-39.7416,123.8751,2.3138
85,2,-4.5073,-59.85,185.7944,3.0703
85,3,-2.4952,-79.9275,247.7033,3.4556
85,4,1.2799,-100.0123,309.5972,4.2386
85,0,15.6396,12.4761,19.3721,12.2568
85,1,31.8843,24.187,38.7682,12.9755
85,2,48.6511,35.0715,58.1905,13.6437
85,3,65.9902,45.2316,77.5871,14.3671
85,4,83.8157,54.5044,96.9514,14.8305
85,0,17.5622,9.529,31.8031,22.2843
85,1,35.64,18.1996,63.57,22.9162
85,2,54.1618,25.816,95.2933,23.6362
85,3,73.1085,32.4955,127.1118,24.2058
85,4,92.4616,38.1153,158.8419,24.8471
